Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2018-10-28 08:00:00,6400.29,6406.77,6400,6406.48,24.29,155509.59,6403.03
2018-10-28 09:00:00,6405.34,6406.77,6401.89,6406,21.11,135192.88,6405.26
2018-10-28 10:00:00,6406,6406.77,6400,6402.93,6.66,42626.29,6403.53
2018-10-28 11:00:00,6402.93,6402.93,6398.7,6398.7,17.25,110437.37,6400.32
2018-10-28 12:00:00,6398.7,6404.69,6398.69,6404.68,22.39,143276.98,6400.32
2018-10-28 13:00:00,6404.68,6410,6401.99,6405.49,43.14,276382.91,6405.92
2018-10-28 14:00:00,6405.49,6406.29,6400,6403.46,21.41,137087.09,6403.05
2018-10-28 15:00:00,6403.46,6405.56,6396.78,6396.78,41.33,264584.05,6401.93
2018-10-28 16:00:00,6393.83,6404.45,6388.26,6404.45,61.91,395983.95,6396.38
2018-10-28 17:00:00,6404.1,6405.97,6396.33,6399.73,28.63,183374.2,6404.48
2018-10-28 18:00:00,6396.15,6402.68,6390.82,6399.24,25.48,162953.88,6395.59
2018-10-28 19:00:00,6396.23,6403.69,6383,6390.95,28.05,179332.88,6393.39
2018-10-28 20:00:00,6390.95,6398.37,6383.01,6397.38,23.83,152372.44,6393.89
2018-10-28 21:00:00,6397.38,6397.85,6386.53,6393.69,11.34,72541.58,6394.23
2018-10-28 22:00:00,6393.64,6401.41,6390.62,6395.81,85.91,549531.8,6396.63
2018-10-28 23:00:00,6397.52,6420,6393.19,6405.57,143.84,921509.94,6406.65
2018-10-29 00:00:00,6404.27,6407.71,6400.01,6402.91,36.75,235310.79,6403.4
2018-10-29 01:00:00,6404.07,6406.36,6398.36,6404.77,44.16,282673.24,6401.23
2018-10-29 02:00:00,6404.77,6416.63,6404.75,6411.92,105.76,677952.95,6410.33
2018-10-29 03:00:00,6412.75,6420,6405.42,6409.64,88.14,565237.55,6413.08
2018-10-29 04:00:00,6411.14,6411.14,6402.46,6407.1,43.03,275689.26,6406.69
2018-10-29 05:00:00,6402.51,6410,6401.89,6404.72,38.22,244816.75,6405.48
2018-10-29 06:00:00,6403.47,6404.72,6397.18,6399.31,54.19,346859.94,6400.96
2018-10-29 07:00:00,6398.92,6400.51,6393.96,6393.96,127.22,813879.89,6397.19
2018-10-29 08:00:00,6393.96,6400.22,6387.46,6391.19,77.89,498002.59,6393.48
2018-10-29 09:00:00,6391.24,6395.88,6380.01,6385.37,173.95,1110893.37,6386.38
2018-10-29 10:00:00,6385.39,6397.12,6383,6389.15,125.53,802077.07,6389.59
2018-10-29 11:00:00,6390.49,6395.06,6261,6333.05,1317.24,8321764.8,6317.57
2018-10-29 12:00:00,6333.05,6333.63,6208.37,6259.35,954.28,5966653.02,6252.49
2018-10-29 13:00:00,6257.17,6302.08,6255.05,6267.64,624.39,3914618.07,6269.46
2018-10-29 14:00:00,6267.64,6274.7,6260,6264,179.07,1122240.12,6266.99
2018-10-29 15:00:00,6267.49,6281.99,6266.83,6281.2,89.95,564474.89,6275.58
2018-10-29 16:00:00,6279,6281.2,6255.05,6272.71,185.66,1164004.41,6269.47
2018-10-29 17:00:00,6274.56,6276.5,6246.63,6265.29,282.83,1771145.77,6262.25
2018-10-29 18:00:00,6265.29,6269.16,6260.72,6267.53,37.15,232710.49,6264.25
2018-10-29 19:00:00,6265.01,6267.54,6227.8,6245.03,270.62,1690519.2,6246.93
2018-10-29 20:00:00,6242.81,6263.46,6232.92,6244.81,144.16,901438.84,6253.14
2018-10-29 21:00:00,6243.41,6249.03,6231.78,6241.22,82.24,513109.45,6239.22
2018-10-29 22:00:00,6241.22,6264.74,6235.87,6258.51,68.33,427471.79,6255.73
2018-10-29 23:00:00,6264.7,6267.66,6250.67,6266.52,40.06,250801.87,6260.94
2018-10-30 00:00:00,6266.47,6269.44,6256.55,6264.64,32.04,200703.61,6264.06
2018-10-30 01:00:00,6264.57,6269.37,6250.51,6257.08,109.54,685735.33,6259.99
2018-10-30 02:00:00,6257.08,6264.41,6250.26,6260,65.2,408094.18,6258.76
2018-10-30 03:00:00,6260,6285.83,6256.8,6271.87,156.09,979184.47,6273.4
2018-10-30 04:00:00,6271.87,6289,6269.81,6289,139.64,877091.11,6281.28
2018-10-30 05:00:00,6289,6289,6269.99,6275.64,78.86,494970.73,6276.63
2018-10-30 06:00:00,6275.64,6281.98,6270.45,6281.98,57.03,358036,6278.04
2018-10-30 07:00:00,6283.59,6284.95,6267.52,6271.35,55.08,345564.39,6273.78
2018-10-30 08:00:00,6268.27,6271.86,6249.74,6255.39,92.03,576073.63,6259.72
2018-10-30 09:00:00,6252.16,6258.9,6244.97,6249.19,140.3,877063.12,6251.54
2018-10-30 10:00:00,6249.2,6254.38,6249.19,6253,72.94,455977.87,6251.77
2018-10-30 11:00:00,6253,6263.9,6240,6260.82,181.27,1133461.87,6252.88
2018-10-30 12:00:00,6258.4,6277.47,6258.4,6267.99,108.87,682240.81,6266.42
2018-10-30 13:00:00,6265.14,6268,6258.4,6258.4,89.25,558898.87,6262.2
2018-10-30 14:00:00,6258.4,6262.34,6251.99,6257.79,198.9,1244629.3,6257.54
2018-10-30 15:00:00,6256,6269.59,6256,6269.59,105.73,662344.73,6264.62
2018-10-30 16:00:00,6266.62,6271.83,6260.6,6265.24,92.09,576944.44,6264.68
2018-10-30 17:00:00,6263.69,6266.03,6256,6259.13,96.5,604145.49,6260.68
2018-10-30 18:00:00,6259.13,6260.13,6245.36,6256.49,169.43,1059793.29,6254.91
2018-10-30 19:00:00,6256.45,6270.6,6250.19,6259.01,171.32,1072192.28,6258.56
2018-10-30 20:00:00,6258.38,6274.62,6252.36,6265.2,93.19,583259.21,6258.63
2018-10-30 21:00:00,6263.8,6275.99,6260.01,6265.02,85.03,533078.05,6269.38
2018-10-30 22:00:00,6265.02,6285,6260,6273.94,84.23,528311.62,6272.41
2018-10-30 23:00:00,6272.68,6279.4,6264.04,6269.46,49.03,307401.96,6270.15
2018-10-31 00:00:00,6269.45,6279.47,6266.21,6272.15,107.34,673177.01,6271.62
2018-10-31 01:00:00,6272.15,6276.93,6257.62,6260.01,152.07,952929.98,6266.47
2018-10-31 02:00:00,6260.01,6270.84,6257.62,6269.36,96.15,602382.67,6264.88
2018-10-31 03:00:00,6269.36,6273.14,6259.01,6268.29,67.61,423793.62,6268.47
2018-10-31 04:00:00,6268.01,6269.46,6262.7,6266.25,74.67,467952.94,6267.33
2018-10-31 05:00:00,6267.71,6269.84,6261.44,6267.34,94,588965.08,6265.53
2018-10-31 06:00:00,6267.33,6270.84,6261,6263,160.94,1008470.82,6266.21
2018-10-31 07:00:00,6263,6266.93,6261.51,6264,91.19,571261.63,6264.82
2018-10-31 08:00:00,6264,6270.01,6261.5,6264,210.42,1318544.92,6266.18
2018-10-31 09:00:00,6261.51,6264,6252.87,6253.11,118.14,739461.19,6259.43
2018-10-31 10:00:00,6253.1,6267,6253.1,6264.52,102.56,642140.37,6261.18
2018-10-31 11:00:00,6260.48,6269.19,6260.48,6268,83.5,523281.76,6266.67
2018-10-31 12:00:00,6268.11,6271.81,6262,6262,144.84,908043.3,6269.25
2018-10-31 13:00:00,6260.41,6263.83,6240.59,6249.67,196.8,1230629.16,6253.23
2018-10-31 14:00:00,6249.19,6256.85,6215.01,6216.31,323.75,2018833.27,6235.79
2018-10-31 15:00:00,6218.02,6350,6199.25,6330.57,1302.26,8170146.86,6273.82
2018-10-31 16:00:00,6330.53,6331.9,6294.01,6312.01,745.82,4705113.05,6308.62
2018-10-31 17:00:00,6312.01,6326.27,6293.55,6296.69,613.82,3873706.34,6310.78
2018-10-31 18:00:00,6294.94,6309.97,6291.35,6302.78,117.57,741020.26,6302.55
2018-10-31 19:00:00,6302.92,6307.45,6295.27,6305,76.03,479159.12,6302.64
2018-10-31 20:00:00,6305,6309.1,6295.21,6304.31,52.54,331186.61,6303.69
2018-10-31 21:00:00,6296.55,6305.65,6288.4,6305,57.95,365012.95,6298.58
2018-10-31 22:00:00,6300.69,6317.36,6296.27,6305.37,95.11,599906.12,6307.4
2018-10-31 23:00:00,6305.27,6310.81,6298.17,6303.27,63.01,397164.65,6303.04
2018-11-01 00:00:00,6304.5,6308.66,6293.22,6302.34,103.15,649882.55,6300.36
2018-11-01 01:00:00,6305.77,6308.53,6300.56,6304.43,46.16,290965.41,6303.69
2018-11-01 02:00:00,6303.16,6307.35,6296.26,6303.17,42.31,266635.36,6301.67
2018-11-01 03:00:00,6300.53,6303.26,6294.12,6294.13,18.27,115020.29,6296.76
2018-11-01 04:00:00,6294.13,6301.06,6294.12,6301.06,43.74,275474.66,6298.28
2018-11-01 05:00:00,6301.06,6305.37,6288.01,6295.92,53.97,339993.98,6299.2
2018-11-01 06:00:00,6295.42,6310,6292.99,6307.01,63.66,401463.55,6306.03
2018-11-01 07:00:00,6305.86,6311.34,6298.09,6310.34,58.24,367279.68,6306.41
2018-11-01 08:00:00,6310.34,6311.34,6301.3,6304.62,71.05,448058.65,6306.41
2018-11-01 09:00:00,6304.62,6310,6304.62,6310,180.88,1140934.27,6307.57
2018-11-01 10:00:00,6308,6312,6305.53,6309.03,127.32,803239.62,6308.77
2018-11-01 11:00:00,6309.02,6310.78,6306.88,6309.54,32.14,202763.38,6309.28
2018-11-01 12:00:00,6309.56,6312,6301.32,6306.06,118.37,746429.59,6306.1
2018-11-01 13:00:00,6305.71,6307.56,6300,6305.59,53.99,340375.93,6303.86
2018-11-01 14:00:00,6302.52,6310.01,6301.55,6307.48,50.3,317174.25,6306.17
2018-11-01 15:00:00,6307.48,6310,6304,6307.36,85.62,539982.78,6306.93
2018-11-01 16:00:00,6305.01,6307.93,6304,6306.99,110.48,696553.63,6304.56
2018-11-01 17:00:00,6308.74,6311.54,6298.94,6311.44,80.79,509621.16,6307.92
2018-11-01 18:00:00,6311,6319.46,6307.61,6314.39,54.59,344614.36,6313.13
2018-11-01 19:00:00,6313.02,6340,6313.02,6320.6,306.65,1940498.36,6328
2018-11-01 20:00:00,6320.6,6342.38,6317.31,6328.98,138.63,877348.75,6328.57
2018-11-01 21:00:00,6338.32,6365.33,6328.03,6347.94,156.14,990388.99,6343.01
2018-11-01 22:00:00,6347.78,6353.64,6332.15,6339.43,40.83,258825.03,6339.84
2018-11-01 23:00:00,6339.36,6348.83,6330.81,6340.99,153.69,974835.2,6342.72
2018-11-02 00:00:00,6343.85,6381.25,6340.88,6379.59,272.35,1731919.15,6359.22
2018-11-02 01:00:00,6379.59,6381.25,6361.65,6362.86,161.65,1030048.68,6372.05
2018-11-02 02:00:00,6362.86,6368.73,6348.45,6355.03,51.77,328992.08,6355.08
2018-11-02 03:00:00,6354.83,6356.73,6350.31,6356.31,50.05,317968.52,6353.16
2018-11-02 04:00:00,6356.44,6365.2,6351.78,6351.78,44.13,280562.43,6358.33
2018-11-02 05:00:00,6354.35,6355.88,6348.86,6352.91,38.95,247430.02,6352.5
2018-11-02 06:00:00,6351.42,6353.34,6346.48,6348.66,63.89,405741.81,6350.31
2018-11-02 07:00:00,6348.66,6351.29,6341.32,6347.81,70.08,444721.66,6346.22
2018-11-02 08:00:00,6347.81,6349.75,6339,6342.95,165.55,1050489.17,6345.52
2018-11-02 09:00:00,6342.5,6344.31,6328.33,6342.04,159.34,1009971.61,6338.35
2018-11-02 10:00:00,6339.79,6347.04,6333.33,6340.28,260.14,1648999.99,6338.96
2018-11-02 11:00:00,6340.28,6352.75,6339.97,6350.59,191.91,1217809.26,6345.72
2018-11-02 12:00:00,6351.36,6352.89,6340,6347.85,80.44,510576.46,6347.64
2018-11-02 13:00:00,6346.17,6364.68,6345.38,6355.63,189.73,1206034.13,6356.45
2018-11-02 14:00:00,6355.62,6365,6351,6365,137.74,876135.2,6360.82
2018-11-02 15:00:00,6364.89,6371.56,6354.89,6357,176.34,1122196.38,6363.65
2018-11-02 16:00:00,6357,6365,6348.05,6350,78.59,499539.27,6356.14
2018-11-02 17:00:00,6349.09,6356.78,6343.76,6346.97,104.58,664366.57,6352.7
2018-11-02 18:00:00,6346.51,6354.87,6345,6347.95,89.15,566011.21,6348.92
2018-11-02 19:00:00,6347.95,6360,6345,6355.74,77.91,494759.39,6350.77
2018-11-02 20:00:00,6350.37,6355.67,6348.32,6351.32,76.36,485017.06,6351.88
2018-11-02 21:00:00,6351.32,6364.98,6340.1,6349.35,78.05,495733.4,6351.8
2018-11-02 22:00:00,6349.35,6354.05,6342,6346.21,25.43,161440.71,6347.97
2018-11-02 23:00:00,6342.66,6354.83,6342.65,6350.43,33.95,215555.18,6348.79
2018-11-03 00:00:00,6350.05,6351.74,6340.53,6345.31,12.99,82468.88,6346.65
2018-11-03 01:00:00,6345.31,6350.08,6342.75,6346.61,12.62,80127.37,6347.25
2018-11-03 02:00:00,6347.22,6347.22,6335.13,6341.48,44.56,282475.25,6339.5
2018-11-03 03:00:00,6341.48,6341.48,6333.63,6336.07,49.26,312109.48,6336.35
2018-11-03 04:00:00,6336.59,6340.02,6332.02,6337.55,38.66,245002.5,6337.25
2018-11-03 05:00:00,6337.34,6339.41,6332,6339.41,22.69,143759.05,6335.89
2018-11-03 06:00:00,6339.39,6341.92,6337.28,6339.72,15.28,96851.71,6340.1
2018-11-03 07:00:00,6337.28,6340.42,6336.44,6339.3,30.79,195178.53,6338.58
2018-11-03 08:00:00,6336.44,6343.68,6335.91,6340,27.41,173801.63,6340.08
2018-11-03 09:00:00,6341,6342.8,6312.48,6333.53,265.68,1680896.97,6326.79
2018-11-03 10:00:00,6331.48,6331.53,6321.16,6330.73,38.69,244723.81,6325.97
2018-11-03 11:00:00,6330.23,6334.07,6317.51,6325.12,30.32,191876.6,6327.78
2018-11-03 12:00:00,6325.12,6334.95,6324.97,6329.33,27.6,174676.59,6328.19
2018-11-03 13:00:00,6329.33,6330,6314.11,6324,70.78,447454.47,6322.06
2018-11-03 14:00:00,6324,6339.89,6320.61,6330,20.62,130459.65,6327.35
2018-11-03 15:00:00,6329.03,6330.24,6327.01,6329.04,26.77,169429.09,6328.92
2018-11-03 16:00:00,6329.04,6329.83,6324.02,6328.02,12.84,81242.73,6328.44
2018-11-03 17:00:00,6328.02,6330.26,6324.86,6327,19.9,125909.07,6328.44
2018-11-03 18:00:00,6327,6330,6324.35,6329.95,20.16,127597.61,6328.23
2018-11-03 19:00:00,6329.95,6334.1,6326.47,6332.58,19,120268.27,6331.27
2018-11-03 20:00:00,6332.25,6345,6332.06,6340.53,58.2,368826.29,6337.01
2018-11-03 21:00:00,6336.33,6340.61,6329,6332.02,187.84,1190028.42,6335.45
2018-11-03 22:00:00,6335,6335,6325.01,6327.45,6.65,42094.13,6327.09
2018-11-03 23:00:00,6325.42,6335,6325.19,6335,24.83,157202.57,6330.18
2018-11-04 00:00:00,6333.59,6335,6310.57,6322.17,86.43,546340.31,6321.31
2018-11-04 01:00:00,6327.02,6334.3,6326.17,6328.83,1.47,9323.62,6327.11
2018-11-04 02:00:00,6330.05,6330.5,6322.55,6325.13,35.44,224207.67,6325.93
2018-11-04 03:00:00,6325.82,6331.97,6325.01,6330.44,50.56,319949.39,6328.06
2018-11-04 04:00:00,6330.44,6332,6326.17,6329.6,27.71,175395.37,6328.96
2018-11-04 05:00:00,6329.6,6331.56,6326.75,6331.55,19.6,124036.86,6329.68
2018-11-04 06:00:00,6331.58,6350,6324.4,6336.11,120.11,761439.43,6339.35
2018-11-04 07:00:00,6336.12,6339.92,6330.85,6330.85,32.66,206957.65,6337.04
2018-11-04 08:00:00,6330.86,6343.28,6330.86,6342.11,37.81,239583.19,6335.77
2018-11-04 09:00:00,6343.25,6343.25,6326.33,6331.33,53.94,341658.51,6333.71
2018-11-04 10:00:00,6330.62,6340.55,6330.41,6340.55,39.71,251602.52,6336.2
2018-11-04 11:00:00,6338.99,6349.98,6329.05,6341.1,45.92,291203.73,6342.07
2018-11-04 12:00:00,6341.1,6345.06,6336.95,6342.6,18.94,120163.65,6342.89
2018-11-04 13:00:00,6342.6,6356.8,6340.88,6349.34,51.69,328109.23,6347.47
2018-11-04 14:00:00,6342.52,6354.66,6340.92,6346.56,45.82,290871.03,6348.17
2018-11-04 15:00:00,6346,6450,6343.1,6434.84,418.87,2680351.75,6399.05
2018-11-04 16:00:00,6430.89,6438.97,6397.3,6400.26,302.72,1943356.95,6419.71
2018-11-04 17:00:00,6401.3,6422,6391.24,6413.53,120.62,772887.88,6407.88
2018-11-04 18:00:00,6414.28,6475,6412.17,6440,659.04,4247038.59,6444.26
2018-11-04 19:00:00,6439.21,6446.94,6410.25,6424.29,182.81,1175403.14,6429.55
2018-11-04 20:00:00,6424.29,6432.06,6407.42,6412.12,59.21,380238,6421.41
2018-11-04 21:00:00,6412.12,6425.16,6412.12,6413.2,64.26,412494.85,6419.07
2018-11-04 22:00:00,6413.2,6418.31,6402.27,6408.28,50.82,325663.93,6408.19
2018-11-04 23:00:00,6408.28,6430.72,6404,6421.76,147.64,948304.23,6423.07
2018-11-05 00:00:00,6428.23,6438.85,6411.97,6438.85,71.21,457587.57,6425.46
2018-11-05 01:00:00,6439.49,6441.43,6409.42,6419.39,104.96,674242.5,6424
2018-11-05 02:00:00,6419.4,6420.65,6410.17,6419.93,30.42,195230.59,6417.24
2018-11-05 03:00:00,6419.93,6421.95,6406.1,6406.1,25.48,163580.88,6419.24
2018-11-05 04:00:00,6402.18,6412.17,6398.68,6405.38,47.6,304893.66,6404.83
2018-11-05 05:00:00,6405.38,6410.54,6397.3,6406.1,79.57,509727.28,6405.89
2018-11-05 06:00:00,6406.09,6415,6406.09,6411.92,69.22,443917.58,6413.13
2018-11-05 07:00:00,6411.92,6412.34,6410.93,6411.96,15.14,97059.84,6411.44
2018-11-05 08:00:00,6411.95,6411.96,6386.21,6389.27,157.03,1004872.41,6399.29
2018-11-05 09:00:00,6389.27,6401.76,6387.58,6396.76,62.98,402887.97,6396.75
2018-11-05 10:00:00,6396.76,6406.54,6395.37,6398,103.25,660563.82,6397.9
2018-11-05 11:00:00,6397.99,6407.13,6395.36,6402.51,113.52,726660.78,6401.25
2018-11-05 12:00:00,6402.51,6410,6396.06,6398.06,167.55,1072996.91,6404.13
2018-11-05 13:00:00,6398.06,6429.23,6396,6409.24,178.42,1144242.05,6413.35
2018-11-05 14:00:00,6409.24,6420.5,6408.09,6408.13,64.99,416870.61,6414.32
2018-11-05 15:00:00,6408.14,6419.54,6402.11,6411.74,240.01,1538357.07,6409.5
2018-11-05 16:00:00,6411.74,6414.67,6399.8,6404.19,97.87,627096.51,6407.32
2018-11-05 17:00:00,6404.18,6404.58,6381.94,6388.07,142.62,911915.04,6394.05
2018-11-05 18:00:00,6389.05,6392.49,6369.89,6372.3,111.48,711270.71,6380.29
2018-11-05 19:00:00,6372.23,6387.66,6372.23,6380.54,94.11,600272.56,6378.57
2018-11-05 20:00:00,6380.53,6400.91,6379.08,6398.38,113.87,728035.2,6393.51
2018-11-05 21:00:00,6398.38,6402.02,6398.38,6401.91,88.51,566506.26,6400.61
2018-11-05 22:00:00,6401.92,6406.18,6381.19,6400.32,64.67,413423.68,6392.93
2018-11-05 23:00:00,6401.6,6411.17,6390.33,6403.2,91.01,582497.67,6400.54
2018-11-06 00:00:00,6404.97,6407.72,6400.33,6406.14,34.32,219781.18,6404.52
2018-11-06 01:00:00,6406.14,6408.12,6400,6403.93,41.08,263127.05,6404.88
2018-11-06 02:00:00,6406.87,6406.88,6397.27,6399.66,36.5,233630.86,6400.71
2018-11-06 03:00:00,6399.66,6399.96,6378.24,6389.15,100.61,642605.1,6387.15
2018-11-06 04:00:00,6390.54,6396.15,6384.01,6394.79,68.82,439954.4,6392.37
2018-11-06 05:00:00,6394.79,6406.36,6393.38,6398.39,56.06,358762.61,6399.78
2018-11-06 06:00:00,6397.73,6405.17,6390.58,6404.1,61.1,390957.01,6398.78
2018-11-06 07:00:00,6403.38,6404.61,6395.94,6398.59,68.34,437435.38,6400.51
2018-11-06 08:00:00,6395.17,6424.92,6395.17,6410.82,269.37,1727058.78,6411.59
2018-11-06 09:00:00,6410.87,6441,6409.22,6441,344.85,2214907.28,6422.76
2018-11-06 10:00:00,6440,6457.89,6413.2,6418.31,300.39,1932152.99,6432.11
2018-11-06 11:00:00,6418.3,6418.33,6390.81,6397.57,246.29,1577415.19,6404.62
2018-11-06 12:00:00,6398.24,6422.25,6391.66,6401.29,342.74,2195464.87,6405.69
2018-11-06 13:00:00,6401.19,6421.83,6401.19,6411.47,163.45,1048048.96,6412.19
2018-11-06 14:00:00,6411.47,6425.53,6405.96,6413.58,237.82,1525571.49,6414.79
2018-11-06 15:00:00,6416.07,6442.22,6416.07,6427.73,426.2,2740484.49,6430.05
2018-11-06 16:00:00,6428.33,6429.33,6415.56,6419.35,128.2,823248.44,6421.81
2018-11-06 17:00:00,6418.64,6429.34,6418.63,6425.71,112.76,724424.68,6424.34
2018-11-06 18:00:00,6424.54,6428.42,6416.09,6423.41,157.89,1014297.56,6424.18
2018-11-06 19:00:00,6423.41,6423.41,6413.38,6413.43,121.55,780221.78,6419.07
2018-11-06 20:00:00,6413.42,6420.65,6413.42,6420.64,160.91,1032536.26,6416.73
2018-11-06 21:00:00,6420,6422.03,6415,6419.69,134.7,864644.57,6418.95
2018-11-06 22:00:00,6419.68,6460.01,6419.68,6441.9,351.44,2264731.3,6444.16
2018-11-06 23:00:00,6441.9,6460,6432.45,6447.5,304.95,1966475.66,6448.61
2018-11-07 00:00:00,6448.17,6544,6442.47,6497.54,1049.79,6826770.49,6502.97
2018-11-07 01:00:00,6504.5,6532.95,6498.14,6530.34,121.87,793239.02,6508.97
2018-11-07 02:00:00,6528.06,6541.28,6517.63,6518.69,301.9,1970994.46,6528.56
2018-11-07 03:00:00,6517.81,6522.49,6504.91,6509.05,145.53,948332.31,6516.33
2018-11-07 04:00:00,6509.92,6513.67,6493.77,6498.66,69.69,453271.91,6504.2
2018-11-07 05:00:00,6498.66,6513.01,6495,6507.58,99.56,647877.43,6507.21
2018-11-07 06:00:00,6506.69,6513.81,6502,6508.2,46.39,301943.77,6508.45
2018-11-07 07:00:00,6508.2,6516.98,6501.63,6506.25,94.53,615362.22,6509.64
2018-11-07 08:00:00,6506.26,6535.6,6505.16,6519.71,378.17,2467181.99,6524.03
2018-11-07 09:00:00,6519.5,6526.65,6511.01,6512.57,126.68,825495.85,6516.57
2018-11-07 10:00:00,6514.54,6514.55,6500,6505.06,181.46,1180591.27,6506.07
2018-11-07 11:00:00,6505.51,6516.22,6488.98,6505.53,290.05,1885094.47,6499.22
2018-11-07 12:00:00,6504.73,6508,6499.74,6503.35,66.47,432296.44,6503.56
2018-11-07 13:00:00,6503.35,6515.47,6500,6514.24,170.52,1109718.91,6507.9
2018-11-07 14:00:00,6514.25,6534,6487.58,6500.87,467.22,3043968.34,6515.1
2018-11-07 15:00:00,6500.78,6501.67,6485.86,6496,154.4,1002905.71,6495.36
2018-11-07 16:00:00,6499.73,6508.33,6497.01,6507.03,194.73,1266563.43,6504.29
2018-11-07 17:00:00,6508.32,6513,6506.74,6507.86,165.24,1075809.12,6510.72
2018-11-07 18:00:00,6506.74,6515.79,6505.6,6512.43,141.24,919708.61,6511.49
2018-11-07 19:00:00,6512.43,6514.33,6499.75,6502.2,274.61,1785784.67,6502.95
2018-11-07 20:00:00,6502.19,6511.88,6497.21,6503.81,79.87,519515.08,6504.5
2018-11-07 21:00:00,6503.81,6505.06,6492.42,6503.43,111.1,721845.46,6497.33
2018-11-07 22:00:00,6503.43,6503.53,6494.14,6500.01,59.38,385962.64,6500.1
2018-11-07 23:00:00,6500.79,6501,6497,6501,10.42,67743.45,6500.16
2018-11-08 00:00:00,6501,6511.27,6498.47,6499.16,63.38,412278.99,6504.51
2018-11-08 01:00:00,6500.09,6504.19,6487.42,6491.03,41.1,266995.36,6496.82
2018-11-08 02:00:00,6491.3,6498.76,6445.31,6454.23,464.88,3005458.46,6465.05
2018-11-08 03:00:00,6455.29,6464.66,6440,6441.33,333.81,2152156.68,6447.28
2018-11-08 04:00:00,6441.33,6459.83,6440,6455.03,111.83,721114.82,6448.28
2018-11-08 05:00:00,6454.88,6456.65,6441.26,6447.5,102.31,659731.17,6448.42
2018-11-08 06:00:00,6450.12,6456.18,6443.63,6455,67.9,437936.03,6449.79
2018-11-08 07:00:00,6451.95,6457.86,6447.17,6452.9,55.14,355747.62,6451.36
2018-11-08 08:00:00,6450.3,6464.1,6445.43,6447.59,53.13,342939,6454.35
2018-11-08 09:00:00,6446.3,6459.51,6441.32,6455.67,143.24,923851.47,6449.68
2018-11-08 10:00:00,6453.2,6462.1,6450.09,6460.99,124.93,806529.92,6455.79
2018-11-08 11:00:00,6461,6470,6455.08,6456.41,204.38,1321113.75,6463.98
2018-11-08 12:00:00,6456,6473.78,6452,6473.31,182.21,1177881.41,6464.5
2018-11-08 13:00:00,6473.31,6482.77,6463.91,6479.99,154.84,1002542.23,6474.74
2018-11-08 14:00:00,6477.57,6493.06,6467.93,6482.53,275.78,1789005.88,6487.08
2018-11-08 15:00:00,6482.17,6484.06,6456.06,6459.4,141.62,916032.71,6468.23
2018-11-08 16:00:00,6459.29,6459.29,6388.88,6427.85,665.62,4269975.22,6415.03
2018-11-08 17:00:00,6427.63,6427.72,6400.22,6427.16,195.91,1256678.84,6414.68
2018-11-08 18:00:00,6426.3,6429.23,6410.12,6413.88,87.32,560511.38,6419.02
2018-11-08 19:00:00,6413.95,6417.15,6404.89,6415.9,92.05,590180.79,6411.19
2018-11-08 20:00:00,6411.96,6432,6411.96,6421.27,101.28,650669.95,6424.5
2018-11-08 21:00:00,6421.27,6431.73,6410.34,6420,106.29,682447.28,6420.52
2018-11-08 22:00:00,6415.37,6429.65,6405,6408.58,86.38,554474.1,6419.26
2018-11-08 23:00:00,6408.41,6409.17,6390,6405.49,111.64,714241.58,6397.54
2018-11-09 00:00:00,6405.49,6418.18,6398.79,6411.8,64.22,411664.19,6410.32
2018-11-09 01:00:00,6415.28,6415.28,6398.49,6406.22,60.95,390359.36,6405.1
2018-11-09 02:00:00,6406.21,6410,6386.98,6386.98,77.72,497384.5,6399.38
2018-11-09 03:00:00,6389.6,6404.95,6387.08,6402.28,99.73,637724.45,6394.68
2018-11-09 04:00:00,6398.59,6409.56,6395.29,6398.8,92.34,591182.14,6402.48
2018-11-09 05:00:00,6398.8,6402.64,6396.05,6402.64,38.1,243750.4,6398.39
2018-11-09 06:00:00,6401.92,6409.33,6397.02,6404.22,72.27,462768.33,6403.26
2018-11-09 07:00:00,6403.5,6415.29,6398.83,6405.88,220.99,1415791.74,6406.63
2018-11-09 08:00:00,6400.79,6418.13,6397.59,6397.59,188.89,1210562.15,6408.87
2018-11-09 09:00:00,6397.6,6400.06,6331,6358.22,632.33,4024936.04,6365.22
2018-11-09 10:00:00,6352.76,6357.32,6340,6351.18,88.74,563744.56,6352.92
2018-11-09 11:00:00,6351.17,6358.99,6346.58,6349.9,227.66,1446389.48,6353.35
2018-11-09 12:00:00,6351.88,6362.5,6351.88,6354.62,74.88,475928.99,6355.93
2018-11-09 13:00:00,6353.75,6365.24,6327,6354.27,162.29,1030223.29,6348.1
2018-11-09 14:00:00,6355.77,6363.37,6309,6341.12,305.3,1932731.01,6330.53
2018-11-09 15:00:00,6338.15,6346.81,6325.63,6344.58,87.27,553007.18,6337.01
2018-11-09 16:00:00,6342.3,6348.36,6340.88,6347.26,80.01,507781.79,6346.32
2018-11-09 17:00:00,6347,6347.45,6343.05,6345.62,100.29,636401.38,6345.33
2018-11-09 18:00:00,6345.02,6345.62,6327.47,6330.58,107.27,679534.34,6334.97
2018-11-09 19:00:00,6330.58,6347.45,6328.45,6340.01,95.29,603878.25,6337.45
2018-11-09 20:00:00,6340,6345,6331.26,6339.42,65.63,415958.5,6338.37
